hotel_id,city,province,name,address,postalcode
1,Abilene,TX,Americas Best Value Inn Suites-Abilene Mall,3165 S Danville Dr,79605
2,Abilene,TX,Western Motel,3201 S 1st St,79605
3,Abingdon,VA,Alpine Motel,882 E Main St,24210
4,Acworth,GA,Econo Lodge,4980 Cowan Rd,30101
5,Aiken,SC,Hotel Aiken,235 Richland Ave W,29801
6,Ainsworth,NE,Rodeway Inn,1124 E 4th St,69210
7,Airway Heights,WA,Days Inn & Suites Spokane Airport Airway Heights,1215 S Garfield Rd,99001
8,Akron,OH,Hilton Garden Inn Akron,1307 E Market St,44305
9,Albany,OR,Best Western Plus-prairie Inn,1100 Price Rd Se,97322
10,Albany,NY,Ramada Plaza Albany,3 Watervliet Ave. Ext.,12206
11,Albert Lea,MN,Americas Best Value Inn Albert Lea,2306 E Main St,56007
12,Albert Lea,MN,Comfort Inn,810 Happy Trails Ln,56007
13,Albert Lea,MN,Motel 6-albert Lea,2019 E Main St,56007
14,Albuquerque,NM,Best Western Plus Executive Suites,4630 Pan American Fwy NE,87109
15,Albuquerque,NM,Cinnamon Morning Bed & Breakfast,2700 Rio Grande Blvd Nw,87104
16,Albuquerque,NM,Hiway House Motel,3200 Central Ave SE,87106
17,Albuquerque,NM,Holiday Inn Express Albuquerque (I-40 Eubank),10330 Hotel Ave Ne,87123
18,Albuquerque,NM,Home2 Suites by Hilton Albuquerque/Downtown-University,1660 University Blvd NE,87102
19,Albuquerque,NM,Ramada Albuquerque East,25 Hotel Cir NE,87123
20,Alexandria,LA,Best Western Of Alexandria Inn & Suites & Conference Center,2720 N MacArthur Dr,71303
21,Alexandria,VA,"Extended Stay America Washington, D.C. - Alexandria-Landmark",205 N Breckinridge Pl,22312
22,Alexandria,VA,"Red Roof Plus+ Washington, DC - Alexandria",5975 Richmond Hwy,22303
23,Algoma,WI,Algoma Beach Motel,1500 Lake St,54201
24,Algoma,WI,Hotel Stebbins,201 Steele St,54201
25,Allentown,PA,Comfort Inn-lehigh Valley West,7625 Imperial Way,18106
26,Allentown,PA,Red Roof Inn Allentown Airport,1846 Catasauqua Rd,18109
27,Alpharetta,GA,Holiday Inn Express Alpharetta - Roswell,2950 Mansell Rd,30022
28,Alpharetta,GA,Wingate By Wyndham Alpharetta,1005 Kingswood Pl,30009
29,Alton,IL,Super 8 Alton,1800 Homer M Adams Pkwy,62002
30,Altoona,IA,Hampton Inn & Suites Altoona-des Moines,215 Adventureland Dr Nw,50009
31,Altoona,PA,Relax Inn Altoona,2752 E Pleasant Valley Blvd,16601
32,Alvarado,TX,Comfort Inn Suites,400 Village Park Dr,76009
33,Amarillo,TX,Comfort Suites,12 Western Plaza Dr,79109
34,Amarillo,TX,Holiday Inn Express & Suites Amarillo West,8330 W Amarillo Blvd,79124
35,Amarillo,TX,Wyndham Garden-amarillo,3100 W Interstate 40,79102
36,Ames,IA,"Country Inn & Suites By Carlson, Ames, IA",2605 SE 16th St,50010
37,Ames,IA,Days Inn Ames,229 S Duff Ave,50010
38,Ames,IA,Holiday Inn Ames Conference Center At Isu,2609 University Blvd,50010
39,Anaheim,CA,Best Western Courtesy Inn,1070 W Ball Rd,92802-1804
40,Anaheim,CA,Clarion Hotel Anaheim Resort,616 Convention Way,92802
41,Anaheim,CA,Eden Roc Inn & Suites,1830 S West St,92802-3407
42,Anaheim,CA,Holiday Inn Anaheim-Resort Area,1915 S Manchester Ave,92802-3802
43,Anaheim,CA,Pacific Inn,426 S Beach Blvd,92804-1861
44,Anaheim,CA,Park Vue Inn,1570 S Harbor Blvd,92802-2383
45,Anaheim,CA,Quality Inn & Suites Anaheim Maingate,871 S Harbor Blvd,92805-5157
46,Anaheim,CA,TownePlace Suites Anaheim Maingate Near Angel Stadium,1730 S State College Blvd,92806-6022
47,Anchorage,AK,Americas Best Value Inn - Executive Suite Airport,4360 Spenard Rd.,99517
48,Anchorage,AK,Aviator Hotel Anchorage,239 W 4th Ave,99501
49,Anchorage,AK,Royal Suite Lodge,3811 Minnesota Dr,99503-5679
50,Anderson,SC,Comfort Suites,118 Interstate Blvd,29621
51,Anderson,IN,Super 8 Anderson,2215 E 59th St,46013
52,Andover,MA,Courtyard Boston Andover,10 Campanelli Dr,1810
53,Ankeny,IA,Ramada-ankeny,133 Se Delaware Ave,50021
54,Ann Arbor,MI,Comfort Inn Suites,2376 Carpenter Rd,48108
55,Ann Arbor,MI,Extended Stay America - Detroit/Ann Arbor - University South,3265 Boardwalk St,48108
56,Annapolis,MD,"Country Inn & Suites By Carlson, Annapolis,",2600 Housley Rd,21401
57,Annapolis,MD,Courtyard Annapolis,2559 Riva Rd,21401
58,Annapolis,MD,Residence Inn Annapolis,170 Admiral Cochrane Dr,21401
59,Appleton,WI,Best Western Appleton Inn,3033 W College Ave,54914
60,Appleton,WI,Copperleaf Hotel,300 W College Ave,54911
61,Appleton,WI,Fairfield Inn Appleton,132 N Mall Dr,54913
62,Ardmore,OK,Hampton Inn Suites Ardmore,526 Railway Express St,73401
63,Ardmore,OK,Lexington Inn - Ardmore,136 Holiday Dr,73401
64,Ardmore,OK,Motel 6 Ardmore,120 Holiday Dr,73401
65,Arkansas City,KS,Americas Best Value Inn-arkansas City,1617 N Summit St,67005
66,Arlington,TX,Admiral Hotel,1507 N Watson Rd,76006
67,Arlington,VA,Americana Hotel,1400 Jefferson Davis Hwy,22202
68,Arlington,VA,Comfort Inn Ballston,1211 N Glebe Rd,22201
69,Arlington,VA,Embassy Suites by Hilton Crystal City National Airport,1300 Jefferson Davis Hwy,22202
70,Arlington,TX,Hampton Inn Suites Dallas-Arlington North-Entertainment District,2200 Brookhollow Plaza Dr,76006
71,Arlington,VA,"The Ritz-Carlton, Pentagon City",1250 South Hayes Street,22202
72,Arlington,VA,"The Virginian Suites, an Ascend Hotel Collection Member",1500 Arlington Blvd,22209
73,Ashburn,GA,Best Western-ashburn Inn,820 Shoneys Dr,31714
74,Asheboro,NC,Comfort Inn,825 W Dixie Dr,27205
75,Asheboro,NC,Fairfield Inn and Suites Asheboro,920 Executive Way,27203
76,Asheville,NC,Comfort Suites Outlet Center,890 Brevard Rd,28806
77,Ashland,KY,Fairfield Inn and Suites Ashland,10945 Route 60,41102
78,Ashland,VA,Quality Inn Suites,107 N Carter Rd,23005
79,Ashton,ID,Anglers Inn,112 Main St,83420
80,Atascadero,CA,Rancho Tee Motel,6895 El Camino Real,93422
81,Atascadero,CA,SpringHill Suites Paso Robles Atascadero,900 El Camino Real,93422
82,Athens,TN,Comfort Inn,2811 Decatur Pike,37303
83,Athens,GA,"Country Inn & Suites By Carlson, Athens, Ga",236 Old Epps Bridge Rd,30606
84,Athens,GA,Hampton Inn-athens,2220 W Broad St,30606
85,Atlanta,GA,Courtyard Atlanta Airport South/Sullivan Road,2050 Sullivan Rd,30337
86,Atlanta,GA,Days Inn College Park Airport Best Road,4505 Best Rd,30337
87,Atlanta,GA,Drury Inn & Suites Atlanta Airport,1270 Virginia Ave,30344-5228
88,Atlanta,GA,Extended Stay America - Atlanta - Clairmont,3115 Clairmont Rd NE,30329-1015
89,Atlanta,GA,Extended Stay America - Atlanta - Perimeter - Hammond Drive,1050 Hammond Dr,30328-5329
90,Atlanta,GA,Hampton Inn Atlanta-Perimeter Center,769 Hammond Dr,30328-6118
91,Atlanta,GA,Hampton Inn Atlanta-cumberland Mall/nw,2775 Cumberland Pkwy Se,30339
92,Atlanta,GA,Hilton Garden Inn Atlanta Downtown,275 Baker St NW,30313-1801
93,Atlanta,GA,Hyatt Place Atlanta Airport-South,1899 Sullivan Rd,30337
94,Atlanta,GA,Le Meridien Atlanta Perimeter,111 Perimeter Ctr W,30346
95,Atlanta,GA,Motel 6 Atlanta Downtown,311 Courtland St NE,30303-1212
96,Atlanta,GA,Park 75 Lounge and Terrace,75 14th St NE,30309
97,Atlanta,GA,Quality Inn & Suites,3900 Fulton Industrial Blvd SW,30336-1731
98,Atlanta,GA,SpringHill Suites Atlanta Buckhead,3459 Buckhead Loop NE,30326
99,Atlanta,GA,The St. Regis Atlanta,88 W Paces Ferry Rd NW,30305-1444
100,Atlantic City,NJ,Best Western Envoy Inn,1416 Pacific Ave,08401-8011
101,Atlantic City,NJ,Martinique Motel,3029 Pacific Ave,08401-6207
102,Atlantic City,NJ,Rodeway Inn Boardwalk,124 S North Carolina Ave,08401-7318
103,Atlantic City,NJ,Rodeway Inn Oceanview,3200 Pacific Ave,08401-6231
104,Atlantic City,NJ,The Annex at The Chelsea,111 S Chelsea Ave,08401-6222
105,Auburn,ME,Americas Best Value Inn,170 Center St,4210
106,Auburn,WA,Auburn Travelodge Inn & Suites,9 16th St Nw,98001
107,Augusta,GA,Comfort Suites,2911 Riverwest Dr,30907
108,Augusta,GA,Hampton Inn Augusta/Gordon Highway,2171 Gordon Hwy,30909
109,Augusta,GA,Super 8 Augusta,3026 Washington Rd,30907
110,Augusta,MT,The Bunkhouse Inn,122 Main St,59410
111,Aurora,CO,Riviera Motel,9100 E Colfax Ave,80010
112,Aurora,OH,The Bertram Inn & Conference Center,600 N Aurora Rd,44202
113,Austin,TX,Austin Motel,1220 S Congress Ave,78704
114,Austin,TX,Courtyard Austin South,4533 S Interstate 35,78744
115,Austin,TX,Drury Inn Suites Austin North,6711 N Interstate 35,78752
116,Austin,TX,Fairfield Inn Suites Austin-University Area,959 Reinli St,78751
117,Austin,TX,Holiday Inn Express & Suites Austin South,701 E Stassney Ln,78745
118,Austin,TX,Home2 Suites by Hilton Austin North/Near the Domain,2800 Esperanza Xing,78758
119,Austin,TX,Homewood Suites by Hilton Austin Arboretum / NW,10925 Stonelake Blvd,78759
120,Austin,TX,South Congress Hotel,1603 S Congress Ave,78704
121,Austin,TX,W Austin,200 Lavaca St,78701
122,Austinburg,OH,Hampton Inn Ashtabula,2900 G.H. Drive,44010
123,Avalon,NJ,Concord Suites,7800 Dune Dr,8202
124,Avon,CO,"The Pines Lodge, A RockResort",141 Scott Hill Rd,81620
125,Avon Park,FL,Oak Tree Inn,700 US Highway 27 S,33825
126,Baileys Harbor,WI,Kangaroo Lake Resort,2799 S Kangaroo Lake Dr,54202
127,Bainbridge Island,WA,Island Country Inn,920 Hildebrand Ln Ne,98110
128,Ballinger,TX,Ballinger Inn,2101 Hutchins Ave,76821
129,Balmorhea,TX,The Eleven Inn,504 S Main St,79718
130,Baltimore,MD,Hampton Inn and Suites Baltimore Inner Harbor,131 East Redwood Street,21202
131,Baltimore,MD,Home2 Suites by Hilton Baltimore Downtown,8 East Pleasant Street,21202
132,Baltimore,MD,Homewood Suites by Hilton Baltimore,625 South President Street,21202
133,Baltimore,MD,Hyatt Place Baltimore/Inner Harbor,511 S Central Ave,21202
134,Baltimore,MD,"Pier 5 Hotel Baltimore, Curio Collection by Hilton",711 Eastern Avenue,21202
135,Baltimore,MD,"The Brookshire Suites Inner Harbor, BW Premier Collection",120 E Lombard St,21202
136,Bar Harbor,ME,Acadia Suites,7 Cromwell Ln,4609
137,Bar Harbor,ME,Bar Harbor Motel,100 Eden St,4609
138,Bar Harbor,ME,Quality Inn,40 Kebo St,4609
139,Bar Harbor,ME,Robbins Motel,396 State Highway 3,4609
140,Bar Harbor,ME,West Street Hotel,50 West St,4609
141,Baraboo,WI,Campus Inn Motel,750 W Pine St,53913
142,Bardstown,KY,Comfort Inn,984 Frost Ave,40004
143,Barstow,CA,Desert Inn Motel,1100 E Main St,92311
144,Barstow,CA,Nites Inn,1261 W Main St,92311
145,Basalt,CO,Element Basalt - Aspen,499 Market St,81621
146,Bass Harbor,ME,Bass Harbor Cottages and Country Inn,95 Harbor Dr,4653
147,Baton Rouge,LA,Baton Rouge Marriott,5500 Hilton Ave,70808
148,Baton Rouge,LA,Best Western Plus Richmond Inn & Suites-Baton Rouge,2683 Energy Dr,70808
149,Baton Rouge,LA,Holiday Inn Express & Suites Baton Rouge East,10989 Siegen Holiday Cir,70809
150,Beachwood,OH,Courtyard Cleveland Beachwood,3695 Orange Pl,44122-4401
151,Bear,DE,Best Western Plus Newark/christiana Inn,875 Pulaski Hwy,19701
152,Beaver,WV,The Cabins At Pinehaven,242 Log Cabin Rd,25813
153,Beaver Island,MI,Emerald Isle Hotel,37985 Kings Hwy,49782
154,Beaverton,OR,Comfort Inn & Suites West,13455 SW Tualatin Valley Hwy,97005
155,Beckley,WV,Howard Johnson Express Inn-beckley,1907 Harper Rd,25801
156,Beckley,WV,Travelodge-beckley,1939 Harper Rd,25801
157,Bedford,PA,Hampton Inn Bedford,4235 Business 220,15522
158,Bedford,PA,Quality Inn Bedford,4407 Business 220,15522
159,Beebe,AR,Economy Inn,2003 W Dewitt Henry Dr,72012
160,Belfast,ME,Admiral's Ocean Inn,222 Searsport Ave,4915
161,Bend,OR,Chalet Motel,510 Se 3rd St,97702
162,Bend,OR,Hampton Inn & Suites Bend,730 Sw Columbia St,97702
163,Bend,OR,Oxford Hotel,10 Nw Minnesota Ave,97703
164,Benkelman,NE,Circle B Motor Lodge,1101 W Highway 34,69021
165,Benton,PA,Central Park Hotel,976 Central Rd,17814
166,Benton Harbor,MI,Hilton Garden Inn,1300 Cinema Way,49022
167,Bentonville,AR,Simmons Suites,3001 Ne 11th St,72712
168,Berkeley,CA,Bancroft Hotel,2680 Bancroft Way,94704
169,Bethlehem,NH,Hearthside Village Cottage Motel,1267 Main St,3574
170,Bethlehem,PA,Historic Hotel Bethlehem,437 Main St,18018
171,Bethlehem,PA,Holiday Inn Express & Suites Bethlehem,2201 Cherry Ln,18015
172,Bethlehem,PA,Residence Inn Allentown Bethlehem/Lehigh Valley Airport,2180 Motel Dr,18018
173,Bettendorf,IA,Econo Lodge Inn Suites,815 Golden Valley Dr,52722
174,Bettendorf,IA,Hilton Garden Inn Bettendorf/quad Cities,959 Middle Rd,52722
175,Beverly,MA,Beverly Garden Suites,5 Lakeview Ave,1915
176,Beverly Hills,CA,Hotel Del Flores,409 N Crescent Dr,90210
177,Beverly Hills,CA,Montage Beverly Hills,225 North Canon Drive,90210
178,Biddeford,ME,Biddeford Motel,560 Elm St,4005
179,Big Bear City,CA,Inn Der Bach Resort,1351 Midway Blvd,92314-9210
180,Big Spring,TX,Days Inn Suites Big Spring,2701 S Gregg St,79720
181,Big Spring,TX,Hampton Inn & Suites Big Spring,805 West I-20 Highway,79720
182,Billings,MT,Best Western Plus Kelly Inn Suites,4915 Southgate Dr,59101
183,Billings,MT,Econo Lodge,5425 Midland Rd,59101
184,Billings,MT,"My Place Hotel-Billings, MT",4770 King Ave E,59101
185,Billings,MT,Western Inn Motel,3311 2nd Ave N,59101
186,Birchwood,WI,Birchwood Motel,601 E Highway 48,54817
187,Birdsboro,PA,Stonersville Hotel,5701 Boyertown Pike,19508
188,Black River Falls,WI,Falls Motel,512 E 2nd St,54615
189,Blacksburg,VA,The Inn At Virginia Tech And Skelton Conference Center,901 Prices Fork Rd,24061
190,Blackwell,OK,Best Western Blackwell Inn,4545 White Ave S,74631
191,Blaine,WA,Birch Bay Get Away,8124 Birch Bay Dr.,98230
192,Bloomfield,NM,Best Western Territorial Inn Suites,415 S Bloomfield Blvd,87413
193,Bloomingdale,IL,Residence Inn Chicago Bloomingdale,295 Knollwood Dr,60108
194,Bloomington,IN,Courtyard Bloomington,310 S College Ave,47403
195,Bloomington,IN,Holiday Inn Express & Suites Bloomington,117 S Franklin Rd,47404
196,Blue Mountain Lake,NY,Hemlock Hall,Po Box 110,12812
197,Blythe,CA,Hampton Inn Suites Blythe,2011 E Donlon St,92225
198,Boise,ID,Modern Hotel & Bar,1314 W Grove St,83702
199,Boise,ID,Oxford Suites Boise,1426 S Entertainment Ave,83709
200,Boise,ID,Rodeway Inn,1115 N Curtis Rd,83706
201,Boise,ID,SpringHill Suites Boise,6325 N Cloverdale Rd,83713-1729
202,Boise,ID,SpringHill Suites Boise Parkcenter,424 E Parkcenter Blvd,83706
203,Boise City,OK,Longhorn Motel,1012 E Main St,73933
204,Bolingbrook,IL,Aloft Bolingbrook,500 Janes Ave,60440
205,Bolton Landing,NY,Huddle Bay Motel Cottages,4576 Lake Shore Dr,12814
206,Bonne Terre,MO,Red Cedar Lodge,7036 Us Highway 67,63628
207,Boone,IA,Baymont Inn & Suites Boone,1745 Se Marshall St,50036
208,Bordentown,NJ,Ramada Bordentown,1083 US Highway 206,8505
209,Bossier City,LA,Crossland Economy Studios Shreveport - Bossier City,3070 E Texas St,71111
210,Bossier City,LA,Hilton Garden Inn Shreveport Bossier City,2015 Old Minden Rd,71111
211,Boston,MA,AC Hotel by Marriott Boston Downtown,225 Albany Street,2118
212,Boston,MA,Beacon Hill Hotel and Bistro,25 Charles St,02114-4603
213,Boston,MA,Bricco Suites,241 Hanover St,02113-2322
214,Boston,MA,Embassy Suites by Hilton Boston at Logan Airport,207 Porter Street,02128-2213
215,Boston,MA,Harborside Inn,185 State St,2109
216,Boston,MA,The Boxer,107 Merrimac Street,2114
217,Boston,MA,The Charlesmark Hotel,655 Boylston Street,2116
218,Boston,MA,The College Club of Boston,44 Commonwealth Ave,02116-3104
219,Boston,MA,"The Ritz-Carlton, Boston",10 Avery Street,2111
220,Boston,MA,W Boston,100 Stuart Street,2116
221,Boston,MA,XV Beacon,15 Beacon St,02108-2902
222,Boulder,CO,Rodeway Inn & Suites Boulder Broker,555 30th St,80303
223,Bourbonnais,IL,Fairfield Inn Kankakee Bourbonnais,1550 State Route 50,60914
224,Bow,NH,Hampton Inn Concord/Bow,515 South St,3304
225,Bowling Green,KY,Baymont Inn & Suites Bowling Green,1919 Mel Browning St,42104
226,Bowling Green,KY,"Country Inn & Suites By Carlson, Bowling Green, KY",535 Wall St,42103
227,Bowling Green,KY,Drury Inn Bowling Green,3250 Scottsville Rd,42104
228,Bowling Green,KY,Hampton Inn Bowling Green,233 Three Springs Rd,42104
229,Bowling Green,KY,Hilton Garden Inn Bowling Green,1020 Wilkinson Trce,42103
230,Bowling Green,KY,Quality Inn,4646 Scottsville Rd I65 At Exit 22,42104
231,Bozeman,MT,Fairfield Inn Bozeman,828 Wheat Dr,59715
232,Bozeman,MT,Ramada Bozeman,2020 Wheat Dr,59715
233,Bozeman,MT,Rodeway Inn,805 Wheat Dr,59715
234,Bradenton,FL,Hampton Inn & Suites Bradenton Downtown Historic District,309 10th St W,34205
235,Bradenton Beach,FL,Island Time Inn,105 Bridge St,34217
236,Bradenton Beach,FL,Pelican Post Motel,202 1st St N,34217
237,Bradford,PA,Heritage Suites,139 Minard Run Rd,16701
238,Braidwood,IL,Braidwood Motel,120 N Washington St,60408
239,Brandon,FL,Behind The Fence Bed & Breakfast Inn,1400 Viola Dr,33511
240,Bremen,GA,Hampton Inn Bremen-I-20 (Carrollton Area),28 Price Creek Rd,30110
241,Brentwood,CA,Hampton Inn Brentwood,7605 Brentwood Blvd,94513
242,Brentwood,TN,Hilton Garden Inn Nashville Brentwood,217 Centerview Dr,37027
243,Brentwood,TN,Residence Inn Nashville Brentwood,206 Ward Cir,37027
244,Brewster,MA,Brewster By The Sea,716 Main St,02631-1035
245,Bridgeport,MI,Baymont Inn & Suites Bridgeport/frankenmuth,6460 Dixie Hwy,48722
246,Brighton,CO,Holiday Inn Express & Suites Denver Northeast - Brighton,2180 S Medical Center Dr,80601
247,Bristol,VA,Comfort Inn,2368 Lee Hwy,24202
248,Broken Arrow,OK,Best Western Kenosha Inn,1200 E Lansing St,74012
249,Broken Bow,OK,Beavers Bend Lodging,6261 N US Highway 259,74728
250,Brookeland,TX,The Lodge Hotel,2376 Wingate Blvd,75931
251,Brookings,SD,Hampton Inn & Suites Brookings,3017 Lefevre Dr,57006
252,Brookings,OR,Ocean Suites,16045 Lower Harbor Rd,97415
253,Brookline,MA,Longwood Inn,123 Longwood Ave,2446
254,Brooklyn,NY,Comfort Inn Red Hook,17 Seabring St,11231
255,Brooklyn,NY,Hotel Luxe,1420 Atlantic Ave,11216
256,Brooklyn,NY,Hotel Prince Spafford,315 93rd St,11209
257,Brooklyn,NY,Kings Hotel,820 39th St,11232
258,Brooklyn,NY,hotel le bleu,370 4th Ave,11215
259,Brookshire,TX,Executive Inn,217 Waller Ave,77423
260,Brooksville,FL,Quality Inn,9373 Cortez Blvd,34613
261,Broomfield,CO,SpringHill Suites Denver North/Westminster,6845 W 103rd Ave,80021
262,Brownsburg,IN,Hampton Inn & Suites Indianapolis/brownsburg,41 Maplehurst Dr,46112
263,Brownsville,TN,Rodeway Inn,110 Sunny Hill Cv,38012
264,Buena Park,CA,Motel 6,7051 Valley View St,90620
265,Buffalo,NY,Aloft Buffalo Airport,4219 Genesee St,14225
266,Buffalo,WY,Blue Gables Motel,662 N Main St,82834
267,Buffalo,NY,Hilton Garden Inn Buffalo Downtown,10 Lafayette Sq,14203
268,Buffalo,NY,Home2 Suites by Hilton Buffalo Airport/Galleria Mall,1999 Walden Ave,14225
269,Buffalo,WY,Klondike Ranch,386 Crazy Woman Canyon Rd,82834
270,Buffalo,NY,Lofts on Pearl,92 Pearl St,14202
271,Buford,GA,Hampton Inn Atlanta-Mall Of Georgia,3240 Buford Dr,30519
272,Burleson,TX,Best Western Plus Burleson Inn Suites,516 Memorial Plz,76028
273,Burnet,TX,Arrowhead Motel,100 N West St,78611
274,Burnet,TX,Best Western Post Oak Inn,908 Buchanan Dr,78611
275,Butte,MT,Holiday Inn Express & Suites Butte,2609 Harrison Ave,59701
276,Butte,MT,La Quinta Inn & Suites Butte,1 Holiday Park,59701
277,Butte,MT,Quality Inn Suites,2100 Cornell Ave,59701
278,Byron Center,MI,Baymont Inn Suites Grand Rapids SW/Byron Center,8282 Pfeiffer Farms Dr SW,49315
279,Cabazon,CA,Morongo Casino Resort & Spa,49500 Seminole Dr,92230
280,Calistoga,CA,Best Western Plus Stevenson Manor,1830 Lincoln Ave,94515
281,Calistoga,CA,Hotel Damici Ristorante,1440 Lincoln Ave,94515
282,Camarillo,CA,Hampton Inn & Suites Camarillo,50 W Daily Dr,93010
283,Camarillo,CA,Residence Inn Camarillo,2912 Petit St,93012
284,Cambridge,MA,The Charles Hotel,1 Bennett St,2138
285,Canal Winchester,OH,Best Western Canal Winchester Inn - Columbus South East,6323 Prentiss School Pl,43110
286,Cannon Beach,OR,Harrison Street Inn,987 S Hemlock St,97110
287,Canton,MI,Hampton Inn Suites Detroit-Canton,1950 N Haggerty Rd,48187
288,Canton,OH,Home2 Suites by Hilton Canton,5244 Broadmoor Cir NW,44709
289,Canton,TX,Quality Inn Suites Canton,2406 N Trade Days Blvd,75103
290,Canyon,TX,Best Western Palo Duro Canyon Inn Suites,2801 4th Ave,79015
291,Cape Coral,FL,Dolphin Key Resort,1502 Miramar St,33904
292,Cape May,NJ,The Star Inn,29 Perry St,8204
293,Captain Cook,HI,Pomaika'i Lucky Farm BB,835465 Mamalahoa Hwy,96704
294,Captiva,FL,"Jensen's ""On the Gulf""",15300 Captiva Dr,33924
295,Carlisle,PA,"Country Inn & Suites By Carlson, Carlisle, PA",1529 Commerce Ave,17015
296,Carlisle,PA,Pike Motel,1121 Harrisburg Pike,17013
297,Carlisle,PA,Rodeway Inn,1239 Harrisburg Pike,17013
298,Carmel,IN,Hampton Inn Indianapolis/carmel,12197 N Meridian St,46032
299,Carmel,IN,Holiday Inn Express & Suites Carmel-north Indianapolis,15131 Thatcher Ln,46033
300,Carmel,IN,Residence Inn Indianapolis Carmel,11895 N Meridian St,46032
301,Carmel Valley,CA,Blue Sky Lodge,10 Flight Rd,93924
302,Carpinteria,CA,Holiday Inn Express & Suites Carpinteria,5606 Carpinteria Ave,93013
303,Carrollton,GA,Americas Best Value Inn Suites Carrollton,1111 Bankhead Hwy,30117
304,Carrollton,KY,Hampton Inn Carrollton,7 Slumber Ln,41008
305,Cartersville,GA,Lake Allatoona Inn,632 Old Allatoona Rd Se,30121
306,Cary,NC,Comfort Suites-regency Park,350 Ashville Ave,27518
307,Cass,WV,Bear Creek Lodge,Route 66,24927
308,Cassville,WI,Schleichers Landing,7110 Closing Dam Rd,53806
309,Cave City,KY,Motel 6 Cave City Ky,102 Gardner Ln,42127
310,Cañon City,CO,Americas Best Value Inn & Suites Canon City,1925 Fremont Dr,81212
311,Cedar City,UT,M-Star Cedar City,190 S Main St,84720
312,Cedar Rapids,IA,Best Western Cooper's Mill Hotel,100 F Ave NW,52405
313,Cedar Rapids,IA,Hampton Inn & Suites Cedar Rapids North,1130 Park Pl Ne,52402
314,Cedar Rapids,IA,Quality Inn,4747 1st Ave Se,52402
315,Celina,OH,Celina Motel,225 S Main St,45822
316,Center,TX,Best Western Plus Classic Inn Suites,210 Moffitt Dr,75935
317,Center Rutland,VT,Jen's Motel,1122 Business Route 4,5736
318,Chadron,NE,Best Western West Hills Inn,1100 W 10th St,69337
319,Chalmette,LA,Best Western Plus Chalmette Hotel,3400 Paris Rd,70043
320,Chama,NM,Little Creel Resort,2631 S. Hwy 84-64,87520
321,Chandler,AZ,Best Western Inn of Chandler,950 N Arizona Ave,85225
322,Chandler,AZ,Redwood Motel,470 N Arizona Ave,85225
323,Chandler,AZ,SpringHill Suites Phoenix Chandler/Fashion Center,225 N Metro Blvd,85226-3194
324,Chantilly,VA,Hyatt Place Chantilly Dulles Airport South,4994 Westone Plz,20151
325,Chantilly,VA,Staybridge Suites Chantilly Dulles Airport,3860 Centerview Dr,20151
326,Chapel Hill,NC,"Hampton Inn & Suites Chapel Hill/Durham, Area",6121 Farrington Rd,27517
327,Chapel Hill,NC,"The Siena Hotel, Autograph Collection",1505 E Franklin St,27514
328,Charleston,SC,Holiday Inn Express Charleston Dwtn - Ashley River,250 Spring St,29403
329,Charleston,SC,Indigo Inn,1 Maiden Ln,29401
330,Charleston,SC,King Charles Inn,237 Meeting St,29401
331,Charleston,WV,Sleep Inn,2772 Pennsylvania Ave,25302
332,Charleston,SC,The Mills House Wyndham Grand Hotel,115 Meeting St,29401
333,Charleston,SC,The Restoration,75 Wentworth St,29401
334,Charlevoix,MI,Maple Leaf Motel,1414 Bridge St,49720
335,Charlotte,MI,Americas Best Value Inn - Charlotte,828 E Shepherd St,48813
336,Charlotte,NC,Drury Inn & Suites Charlotte Northlake,6920 Northlake Mall Dr,28216
337,Charlotte,NC,Extended Stay America Charlotte - Pineville - Pineville Matthews Rd.,8405 Pineville Matthews Rd,28226
338,Charlotte,NC,Hyatt Place Charlotte Airport/lake Pointe,4119 Southstream Blvd,28217
339,Charlotte,NC,Sonesta Es Suites Charlotte,7925 Forest Pine Dr,28273
340,Charlottesville,VA,Courtyard Charlottesville North,638 Hillsdale Dr,22901
341,Charlottesville,VA,Hyatt Place Charlottesville,2100 Bond St,22901
342,Chattanooga,TN,Courtyard Chattanooga Downtown,200 Chestnut St,37402
343,Chattanooga,TN,Economy Inn,5505 Brainerd Rd,37411
344,Chattanooga,TN,MainStay Suites,7030 Amin Dr,37421
345,Chattanooga,TN,Quality Inn Suites,3540 Cummings Hwy,37419
346,Chebeague Island,ME,Chebeague Island Inn,61 South Rd,4017
347,Cherokee,NC,Comfort Suites,1223 Tsali Blvd,28719
348,Cherokee,NC,Pioneer Motel and Cottages,Po Box 397,28719
349,Cherokee,NC,Stonebrook Lodge,436 Paint Town Rd,28719
350,Chesapeake,VA,Comfort Inn & Suites,3355 S Military Hwy,23323
351,Chesapeake,VA,Comfort Suites,1550 Crossways Blvd,23320
352,Chesapeake,VA,Econo Lodge,2222 S Military Hwy,23320
353,Chesapeake,VA,SpringHill Suites Chesapeake Greenbrier,1446 Crossways Blvd,23320
354,Cheyenne,WY,Atlas Motel,1524 W Lincolnway,82001
355,Cheyenne,WY,Comfort Inn Suites,201 W Fox Farm Rd,82007
356,Chicago,IL,AC Hotel Chicago Downtown,630 North Rush Street,60611
357,Chicago,IL,Ace Hotel Chicago,311 North Morgan Street,60611
