city,city_ascii,state_id,state_name,id
Brooklyn Park,Brooklyn Park,MN,Minnesota,1840004023
Hattiesburg,Hattiesburg,MS,Mississippi,1840013878
Alexandria,Alexandria,LA,Louisiana,1840013873
Lawrence,Lawrence,MA,Massachusetts,1840000408
Florence,Florence,AL,Alabama,1840002083
Valdosta,Valdosta,GA,Georgia,1840015894
Plymouth,Plymouth,MN,Minnesota,1840008929
Buckeye,Buckeye,AZ,Arizona,1840021939
Georgetown,Georgetown,TX,Texas,1840020875
Cheyenne,Cheyenne,WY,Wyoming,1840018713
Cedar Park,Cedar Park,TX,Texas,1840019572
The Villages,The Villages,FL,Florida,1840014065
Kokomo,Kokomo,IN,Indiana,1840013844
Tustin,Tustin,CA,California,1840021967
Lakewood,Lakewood,CA,California,1840020515
Perris,Perris,CA,California,1840020557
St. Joseph,St. Joseph,MO,Missouri,1840009549
Flower Mound,Flower Mound,TX,Texas,1840022010
Pharr,Pharr,TX,Texas,1840021030
Pine Hills,Pine Hills,FL,Florida,1840014098
Alton,Alton,IL,Illinois,1840007424
Loveland,Loveland,CO,Colorado,1840020152
Boynton Beach,Boynton Beach,FL,Florida,1840014208
New Rochelle,New Rochelle,NY,New York,1840000782
Anderson,Anderson,SC,South Carolina,1840013579
Jonesboro,Jonesboro,AR,Arkansas,1840014507
Lebanon,Lebanon,PA,Pennsylvania,1840001347
Parma,Parma,OH,Ohio,1840003406
Layton,Layton,UT,Utah,1840020145
Elizabethtown,Elizabethtown,KY,Kentucky,1840013218
Texarkana,Texarkana,TX,Texas,1840021987
Alameda,Alameda,CA,California,1840018913
Kankakee,Kankakee,IL,Illinois,1840008260
Watsonville,Watsonville,CA,California,1840021581
Porterville,Porterville,CA,California,1840020368
Baytown,Baytown,TX,Texas,1840019616
Upland,Upland,CA,California,1840021730
Davis,Davis,CA,California,1840018833
Camarillo,Camarillo,CA,California,1840019201
South Jordan,South Jordan,UT,Utah,1840021385
Battle Creek,Battle Creek,MI,Michigan,1840003176
Bellflower,Bellflower,CA,California,1840019230
San Marcos,San Marcos,TX,Texas,1840022188
San Ramon,San Ramon,CA,California,1840021530
Lake Jackson,Lake Jackson,TX,Texas,1840020980
Bethlehem,Bethlehem,PA,Pennsylvania,1840000986
Wyoming,Wyoming,MI,Michigan,1840000374
Oshkosh,Oshkosh,WI,Wisconsin,1840002246
Hammond,Hammond,IN,Indiana,1840007092
Waldorf,Waldorf,MD,Maryland,1840006175
Missouri City,Missouri City,TX,Texas,1840020950
Pasco,Pasco,WA,Washington,1840019888
Wheeling,Wheeling,WV,West Virginia,1840005510
Kendall,Kendall,FL,Florida,1840014244
Baldwin Park,Baldwin Park,CA,California,1840019227
Rancho Cordova,Rancho Cordova,CA,California,1840020248
Conway,Conway,AR,Arkansas,1840014598
Gary,Gary,IN,Indiana,1840008194
Altoona,Altoona,PA,Pennsylvania,1840001080
Lodi,Lodi,CA,California,1840020263
Arlington Heights,Arlington Heights,IL,Illinois,1840011243
Bolingbrook,Bolingbrook,IL,Illinois,1840011482
Rochester Hills,Rochester Hills,MI,Michigan,1840002429
Winchester,Winchester,VA,Virginia,1840001623
Framingham,Framingham,MA,Massachusetts,1840003131
Hilton Head Island,Hilton Head Island,SC,South Carolina,1840016974
Centreville,Centreville,VA,Virginia,1840006015
Union City,Union City,CA,California,1840021539
Owensboro,Owensboro,KY,Kentucky,1840014340
Jackson,Jackson,TN,Tennessee,1840014528
Cleveland,Cleveland,TN,Tennessee,1840014603
Wausau,Wausau,WI,Wisconsin,1840002163
Camden,Camden,NJ,New Jersey,1840001507
Anniston,Anniston,AL,Alabama,1840006563
Evanston,Evanston,IL,Illinois,1840008129
Apple Valley,Apple Valley,CA,California,1840021733
Mansfield,Mansfield,OH,Ohio,1840000960
Caguas,Caguas,PR,Puerto Rico,1630023540
Schaumburg,Schaumburg,IL,Illinois,1840011319
Pocatello,Pocatello,ID,Idaho,1840013376
Woodbury,Woodbury,MN,Minnesota,1840009998
Southfield,Southfield,MI,Michigan,1840002431
Ellicott City,Ellicott City,MD,Maryland,1840005802
Dale City,Dale City,VA,Virginia,1840006094
Maple Grove,Maple Grove,MN,Minnesota,1840008923
Pittsburg,Pittsburg,CA,California,1840020282
New Britain,New Britain,CT,Connecticut,1840004774
Morgantown,Morgantown,WV,West Virginia,1840005647
Mansfield,Mansfield,TX,Texas,1840020702
Hammond,Hammond,LA,Louisiana,1840013908
Dothan,Dothan,AL,Alabama,1840001518
Harrisonburg,Harrisonburg,VA,Virginia,1840003844
Wenatchee,Wenatchee,WA,Washington,1840021074
Waukesha,Waukesha,WI,Wisconsin,1840003008
Pawtucket,Pawtucket,RI,Rhode Island,1840003285
Redmond,Redmond,WA,Washington,1840019835
Lauderhill,Lauderhill,FL,Florida,1840015146
Sumter,Sumter,SC,South Carolina,1840015612
Redlands,Redlands,CA,California,1840020412
Daphne,Daphne,AL,Alabama,1840006178
Mount Vernon,Mount Vernon,WA,Washington,1840019774
Weston,Weston,FL,Florida,1840016003
St. Charles,St. Charles,MO,Missouri,1840009719
Janesville,Janesville,WI,Wisconsin,1840002467
Sherman,Sherman,TX,Texas,1840021953
North Richland Hills,North Richland Hills,TX,Texas,1840020703
Broomfield,Broomfield,CO,Colorado,1840018781
El Paso de Robles,El Paso de Robles,CA,California,1840074847
Bristol,Bristol,TN,Tennessee,1840013301
Wilmington,Wilmington,DE,Delaware,1840005579
Casas Adobes,Casas Adobes,AZ,Arizona,1840018108
Walnut Creek,Walnut Creek,CA,California,1840021531
Poinciana,Poinciana,FL,Florida,1840014132
Lynwood,Lynwood,CA,California,1840020492
Glen Burnie,Glen Burnie,MD,Maryland,1840005917
Lehi,Lehi,UT,Utah,1840020168
Passaic,Passaic,NJ,New Jersey,1840000837
Homestead,Homestead,FL,Florida,1840015159
West Bend,West Bend,WI,Wisconsin,1840002829
Delray Beach,Delray Beach,FL,Florida,1840015123
Sheboygan,Sheboygan,WI,Wisconsin,1840002628
Lake Elsinore,Lake Elsinore,CA,California,1840020560
Daytona Beach,Daytona Beach,FL,Florida,1840015068
Los Lunas,Los Lunas,NM,New Mexico,1840022814
Lima,Lima,OH,Ohio,1840002785
Decatur,Decatur,AL,Alabama,1840001403
Rocklin,Rocklin,CA,California,1840020232
Rogers,Rogers,AR,Arkansas,1840014444
Castle Rock,Castle Rock,CO,Colorado,1840022455
Hanover,Hanover,PA,Pennsylvania,1840001450
Bossier City,Bossier City,LA,Louisiana,1840013790
Dubuque,Dubuque,IA,Iowa,1840000438
Rockville,Rockville,MD,Maryland,1840005849
Victoria,Victoria,TX,Texas,1840023044
Saratoga Springs,Saratoga Springs,NY,New York,1840000369
Guaynabo,Guaynabo,PR,Puerto Rico,1630023575
Gaithersburg,Gaithersburg,MD,Maryland,1840005848
Union City,Union City,NJ,New Jersey,1840001034
Ames,Ames,IA,Iowa,1840007019
West Des Moines,West Des Moines,IA,Iowa,1840010185
South San Francisco,South San Francisco,CA,California,1840021552
Yorba Linda,Yorba Linda,CA,California,1840021970
Casper,Casper,WY,Wyoming,1840038324
Palatine,Palatine,IL,Illinois,1840011311
Corvallis,Corvallis,OR,Oregon,1840018611
Ankeny,Ankeny,IA,Iowa,1840007066
Mount Vernon,Mount Vernon,NY,New York,1840000781
Rowlett,Rowlett,TX,Texas,1840020711
Lakeville,Lakeville,MN,Minnesota,1840007859
Alpharetta,Alpharetta,GA,Georgia,1840013659
Longview,Longview,WA,Washington,1840019904
DeKalb,DeKalb,IL,Illinois,1840007033
Petaluma,Petaluma,CA,California,1840020244
Redondo Beach,Redondo Beach,CA,California,1840020509
Tamarac,Tamarac,FL,Florida,1840016001
Laguna Niguel,Laguna Niguel,CA,California,1840020589
Eagan,Eagan,MN,Minnesota,1840007852
Kenner,Kenner,LA,Louisiana,1840015047
Bay City,Bay City,MI,Michigan,1840002583
North Little Rock,North Little Rock,AR,Arkansas,1840014632
Sammamish,Sammamish,WA,Washington,1840021115
Shawnee,Shawnee,KS,Kansas,1840001641
Jupiter,Jupiter,FL,Florida,1840017255
Doral,Doral,FL,Florida,1840015148
Florence-Graham,Florence-Graham,CA,California,1840037057
Carbondale,Carbondale,IL,Illinois,1840007560
Blaine,Blaine,MN,Minnesota,1840006719
Weirton,Weirton,WV,West Virginia,1840005405
Tulare,Tulare,CA,California,1840021638
Wellington,Wellington,FL,Florida,1840018311
Pflugerville,Pflugerville,TX,Texas,1840020892
Palo Alto,Palo Alto,CA,California,1840020333
Schenectady,Schenectady,NY,New York,1840000395
Great Falls,Great Falls,MT,Montana,1840019839
Michigan City,Michigan City,IN,Indiana,1840013869
Bayonne,Bayonne,NJ,New Jersey,1840003595
Eden Prairie,Eden Prairie,MN,Minnesota,1840007821
Port Orange,Port Orange,FL,Florida,1840015077
Dublin,Dublin,CA,California,1840018916
Grand Forks,Grand Forks,ND,North Dakota,1840000101
Noblesville,Noblesville,IN,Indiana,1840013891
San Clemente,San Clemente,CA,California,1840021962
Brentwood,Brentwood,CA,California,1840018904
Carmichael,Carmichael,CA,California,1840017579
East Orange,East Orange,NJ,New Jersey,1840002792
Eastvale,Eastvale,CA,California,1840028421
Chapel Hill,Chapel Hill,NC,North Carolina,1840016152
Rocky Mount,Rocky Mount,NC,North Carolina,1840014490
Haverhill,Haverhill,MA,Massachusetts,1840002450
Beloit,Beloit,WI,Wisconsin,1840002471
Glens Falls,Glens Falls,NY,New York,1840000345
Brentwood,Brentwood,NY,New York,1840005021
Fairbanks,Fairbanks,AK,Alaska,1840023463
Springfield,Springfield,OR,Oregon,1840021263
Bethesda,Bethesda,MD,Maryland,1840005826
Johnstown,Johnstown,PA,Pennsylvania,1840001116
Dundalk,Dundalk,MD,Maryland,1840005681
Castro Valley,Castro Valley,CA,California,1840017620
Coon Rapids,Coon Rapids,MN,Minnesota,1840006714
Elmira,Elmira,NY,New York,1840000472
Mankato,Mankato,MN,Minnesota,1840008975
Albany,Albany,OR,Oregon,1840018605
North Miami,North Miami,FL,Florida,1840015154
Encinitas,Encinitas,CA,California,1840020619
Skokie,Skokie,IL,Illinois,1840011321
Leander,Leander,TX,Texas,1840020877
Parkersburg,Parkersburg,WV,West Virginia,1840005786
Waltham,Waltham,MA,Massachusetts,1840000428
Port Charlotte,Port Charlotte,FL,Florida,1840014200
Palm Harbor,Palm Harbor,FL,Florida,1840014143
San Luis Obispo,San Luis Obispo,CA,California,1840021734
Sebring,Sebring,FL,Florida,1840015986
Council Bluffs,Council Bluffs,IA,Iowa,1840007117
Hamilton,Hamilton,OH,Ohio,1840003803
Moore,Moore,OK,Oklahoma,1840020449
Pico Rivera,Pico Rivera,CA,California,1840020506
Casa Grande,Casa Grande,AZ,Arizona,1840019364
Monessen,Monessen,PA,Pennsylvania,1840001146
Montebello,Montebello,CA,California,1840020499
Rome,Rome,GA,Georgia,1840014681
The Hammocks,The Hammocks,FL,Florida,1840029009
Millcreek,Millcreek,UT,Utah,1840018744
Sanford,Sanford,FL,Florida,1840015958
National City,National City,CA,California,1840020622
Mayagüez,Mayaguez,PR,Puerto Rico,1630035520
Burnsville,Burnsville,MN,Minnesota,1840006766
Coconut Creek,Coconut Creek,FL,Florida,1840015132
Morristown,Morristown,TN,Tennessee,1840014467
Reston,Reston,VA,Virginia,1840006025
Lakewood,Lakewood,WA,Washington,1840019860
Spring,Spring,TX,Texas,1840019615
Gadsden,Gadsden,AL,Alabama,1840006332
Taylor,Taylor,MI,Michigan,1840003965
Novi,Novi,MI,Michigan,1840002423
Marietta,Marietta,GA,Georgia,1840015633
Hot Springs,Hot Springs,AR,Arkansas,1840014670
Woodland,Woodland,CA,California,1840021485
Fountainebleau,Fountainebleau,FL,Florida,1840028983
La Habra,La Habra,CA,California,1840020585
Malden,Malden,MA,Massachusetts,1840000430
South Whittier,South Whittier,CA,California,1840019209
Commerce City,Commerce City,CO,Colorado,1840018785
South Hill,South Hill,WA,Washington,1840037886
Bristol,Bristol,CT,Connecticut,1840004772
Columbus,Columbus,IN,Indiana,1840013714
West Allis,West Allis,WI,Wisconsin,1840003034
Taylorsville,Taylorsville,UT,Utah,1840021387
Bangor,Bangor,ME,Maine,1840000238
Monterey Park,Monterey Park,CA,California,1840020500
Greenwood,Greenwood,IN,Indiana,1840007332
Bartlett,Bartlett,TN,Tennessee,1840013472
Bradenton,Bradenton,FL,Florida,1840014173
Pontiac,Pontiac,MI,Michigan,1840002427
Staunton,Staunton,VA,Virginia,1840001670
Meriden,Meriden,CT,Connecticut,1840004848
Gardena,Gardena,CA,California,1840020482
Apex,Apex,NC,North Carolina,1840015355
Royal Oak,Royal Oak,MI,Michigan,1840002430
Cupertino,Cupertino,CA,California,1840018950
La Mesa,La Mesa,CA,California,1840020625
Benton Harbor,Benton Harbor,MI,Michigan,1840003215
St. Clair Shores,St. Clair Shores,MI,Michigan,1840003093
Des Plaines,Des Plaines,IL,Illinois,1840007032
Lewiston,Lewiston,ME,Maine,1840000320
Margate,Margate,FL,Florida,1840015999
Midland,Midland,MI,Michigan,1840002660
Carson City,Carson City,NV,Nevada,1840003826
Bowie,Bowie,MD,Maryland,1840005970
Middletown,Middletown,NY,New York,1840000585
Caldwell,Caldwell,ID,Idaho,1840018641
San Rafael,San Rafael,CA,California,1840021513
Richland,Richland,WA,Washington,1840019889
St. Peters,St. Peters,MO,Missouri,1840009721
Wesley Chapel,Wesley Chapel,FL,Florida,1840014118
Hendersonville,Hendersonville,TN,Tennessee,1840014419
White Plains,White Plains,NY,New York,1840003477
Huntersville,Huntersville,NC,North Carolina,1840016349
Santee,Santee,CA,California,1840021992
Jefferson City,Jefferson City,MO,Missouri,1840008615
Beckley,Beckley,WV,West Virginia,1840006350
Arcadia,Arcadia,CA,California,1840019223
Titusville,Titusville,FL,Florida,1840015962
Cartersville,Cartersville,GA,Georgia,1840014701
Walla Walla,Walla Walla,WA,Washington,1840021174
Orland Park,Orland Park,IL,Illinois,1840011310
Towson,Towson,MD,Maryland,1840005695
Weymouth,Weymouth,MA,Massachusetts,1840132442
Parker,Parker,CO,Colorado,1840022454
Palm Beach Gardens,Palm Beach Gardens,FL,Florida,1840015125
Bozeman,Bozeman,MT,Montana,1840018509
East Stroudsburg,East Stroudsburg,PA,Pennsylvania,1840003507
Huntington Park,Huntington Park,CA,California,1840019235
Taunton,Taunton,MA,Massachusetts,1840003220
Midwest City,Midwest City,OK,Oklahoma,1840020425
Medford,Medford,MA,Massachusetts,1840000431
Goldsboro,Goldsboro,NC,North Carolina,1840013432
Euless,Euless,TX,Texas,1840020693
Manhattan,Manhattan,KS,Kansas,1840001589
Shoreline,Shoreline,WA,Washington,1840021118
Lake Havasu City,Lake Havasu City,AZ,Arizona,1840021044
Smyrna,Smyrna,GA,Georgia,1840015634
Cape Girardeau,Cape Girardeau,MO,Missouri,1840007598
Tamiami,Tamiami,FL,Florida,1840029085
Kendale Lakes,Kendale Lakes,FL,Florida,1840029045
Grants Pass,Grants Pass,OR,Oregon,1840020087
Blue Springs,Blue Springs,MO,Missouri,1840007396
Southaven,Southaven,MS,Mississippi,1840015519
Tinley Park,Tinley Park,IL,Illinois,1840011331
Diamond Bar,Diamond Bar,CA,California,1840019244
Pittsfield,Pittsfield,MA,Massachusetts,1840003116
Eagle Pass,Eagle Pass,TX,Texas,1840019690
New Brunswick,New Brunswick,NJ,New Jersey,1840001339
Lenexa,Lenexa,KS,Kansas,1840001639
Hazleton,Hazleton,PA,Pennsylvania,1840000753
Twin Falls,Twin Falls,ID,Idaho,1840021301
Brookhaven,Brookhaven,GA,Georgia,1840029224
Novato,Novato,CA,California,1840020260
Tigard,Tigard,OR,Oregon,1840021206
Highland,Highland,CA,California,1840020405
Fountain Valley,Fountain Valley,CA,California,1840020575
Dearborn Heights,Dearborn Heights,MI,Michigan,1840003970
Grapevine,Grapevine,TX,Texas,1840020697
Fond du Lac,Fond du Lac,WI,Wisconsin,1840002603
Hacienda Heights,Hacienda Heights,CA,California,1840017921
Ithaca,Ithaca,NY,New York,1840000442
Apple Valley,Apple Valley,MN,Minnesota,1840006768
Chicopee,Chicopee,MA,Massachusetts,1840000462
Oak Lawn,Oak Lawn,IL,Illinois,1840011306
Cathedral City,Cathedral City,CA,California,1840019293
Delano,Delano,CA,California,1840019151
Bentonville,Bentonville,AR,Arkansas,1840013319
Stonecrest,Stonecrest,GA,Georgia,1840029466
Kettering,Kettering,OH,Ohio,1840003783
Colton,Colton,CA,California,1840019120
Kingston,Kingston,NY,New York,1840000493
West Haven,West Haven,CT,Connecticut,1840004852
St. Cloud,St. Cloud,FL,Florida,1840015971
Normal,Normal,IL,Illinois,1840009401
Berwyn,Berwyn,IL,Illinois,1840007027
Milford,Milford,CT,Connecticut,1840028594
Aloha,Aloha,OR,Oregon,1840017414
Arroyo Grande,Arroyo Grande,CA,California,1840019125
Minnetonka,Minnetonka,MN,Minnesota,1840007831
Rosemead,Rosemead,CA,California,1840020495
Paramount,Paramount,CA,California,1840020504
Yucaipa,Yucaipa,CA,California,1840021732
Brunswick,Brunswick,GA,Georgia,1840013875
Williamsport,Williamsport,PA,Pennsylvania,1840000637
Elyria,Elyria,OH,Ohio,1840000643
Leesburg,Leesburg,VA,Virginia,1840005872
Mount Prospect,Mount Prospect,IL,Illinois,1840011300
Pinellas Park,Pinellas Park,FL,Florida,1840015112
Bellevue,Bellevue,NE,Nebraska,1840007142
West Sacramento,West Sacramento,CA,California,1840021483
Apopka,Apopka,FL,Florida,1840014093
Lewiston,Lewiston,ID,Idaho,1840019897
Grand Island,Grand Island,NE,Nebraska,1840000956
Palm Desert,Palm Desert,CA,California,1840020555
Milford city ,Milford city ,CT,Connecticut,1840028605
Watertown,Watertown,NY,New York,1840002200
Little Elm,Little Elm,TX,Texas,1840020640
Chambersburg,Chambersburg,PA,Pennsylvania,1840001410
Revere,Revere,MA,Massachusetts,1840000457
Peabody,Peabody,MA,Massachusetts,1840000414
Wylie,Wylie,TX,Texas,1840022018
Beaufort,Beaufort,SC,South Carolina,1840013818
Aspen Hill,Aspen Hill,MD,Maryland,1840005825
DeSoto,DeSoto,TX,Texas,1840019441
Helena,Helena,MT,Montana,1840019820
Edina,Edina,MN,Minnesota,1840007822
Wheaton,Wheaton,IL,Illinois,1840010166
West New York,West New York,NJ,New Jersey,1840001035
Hoboken,Hoboken,NJ,New Jersey,1840003599
Lacey,Lacey,WA,Washington,1840019866
Summerville,Summerville,SC,South Carolina,1840016886
Oak Park,Oak Park,IL,Illinois,1840011307
Maricopa,Maricopa,AZ,Arizona,1840020629
Lompoc,Lompoc,CA,California,1840020468
Kentwood,Kentwood,MI,Michigan,1840002930
Levittown,Levittown,PA,Pennsylvania,1840005408
Sierra Vista,Sierra Vista,AZ,Arizona,1840022103
Levittown,Levittown,NY,New York,1840005270
Madison,Madison,AL,Alabama,1840015524
Smyrna,Smyrna,TN,Tennessee,1840017758
Glendora,Glendora,CA,California,1840020484
Burien,Burien,WA,Washington,1840018420
Perth Amboy,Perth Amboy,NJ,New Jersey,1840001340
Herriman,Herriman,UT,Utah,1840020155
Farmington,Farmington,NM,New Mexico,1840020349
New Bern,New Bern,NC,North Carolina,1840014591
Placentia,Placentia,CA,California,1840020583
Hinesville,Hinesville,GA,Georgia,1840014931
Beaumont,Beaumont,CA,California,1840019298
Collierville,Collierville,TN,Tennessee,1840016403
West Lafayette,West Lafayette,IN,Indiana,1840010430
Florissant,Florissant,MO,Missouri,1840008586
Hoffman Estates,Hoffman Estates,IL,Illinois,1840011263
Queen Creek,Queen Creek,AZ,Arizona,1840021944
Aliso Viejo,Aliso Viejo,CA,California,1840019321
Kannapolis,Kannapolis,NC,North Carolina,1840014560
Methuen Town,Methuen Town,MA,Massachusetts,1840031195
Sahuarita,Sahuarita,AZ,Arizona,1840022102
Traverse City,Traverse City,MI,Michigan,1840003946
Severn,Severn,MD,Maryland,1840005925
Catalina Foothills,Catalina Foothills,AZ,Arizona,1840018110
Galveston,Galveston,TX,Texas,1840020970
Country Club,Country Club,FL,Florida,1840029029
Cookeville,Cookeville,TN,Tennessee,1840014470
Mishawaka,Mishawaka,IN,Indiana,1840014695
Rowland Heights,Rowland Heights,CA,California,1840019211
Plainfield,Plainfield,NJ,New Jersey,1840001090
Bullhead City,Bullhead City,AZ,Arizona,1840019748
Stillwater,Stillwater,OK,Oklahoma,1840021675
Forney,Forney,TX,Texas,1840020734
Wheaton,Wheaton,MD,Maryland,1840031295
Azusa,Azusa,CA,California,1840019226
North Bethesda,North Bethesda,MD,Maryland,1840031494
Cerritos,Cerritos,CA,California,1840019215
Ashburn,Ashburn,VA,Virginia,1840024495
Bloomsburg,Bloomsburg,PA,Pennsylvania,1840000811
Morehead City,Morehead City,NC,North Carolina,1840016482
Coral Gables,Coral Gables,FL,Florida,1840015147
Enid,Enid,OK,Oklahoma,1840020373
Lakewood,Lakewood,OH,Ohio,1840000608
Oroville,Oroville,CA,California,1840020182
Wilson,Wilson,NC,North Carolina,1840015383
Lawrence,Lawrence,IN,Indiana,1840008434
Portage,Portage,MI,Michigan,1840003183
