id,address,city,name,postalCode,province,reviews.rating
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,4
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AVzX38Ya-gnIPe8DTHlj,1250 South Hayes Street,Arlington,"The Ritz-Carlton, Pentagon City",22202,VA,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,1
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,4
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,5
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,2
AWIaksGha4HuVbedO4wB,5910 Princess Garden Pkwy,Lanham,Best Western Capital Beltway,20706,MD,3
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,4
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,4
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,4
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,3
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,3
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,5
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,3
AVwed2jdkufWRAb5DLdS,5793 Greenwich Rd,Virginia Beach,Hampton Inn Norfolk/Virginia Beach,23462,VA,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,2
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,2
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,2
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,5
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,3
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,2
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AV1js0xi3-Khe5l_OFPG,120 E Lombard St,Baltimore,"The Brookshire Suites Inner Harbor, BW Premier Collection",21202,MD,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,1
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,1
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,1
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,5
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,2
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,3
AWB2Z-WMa4HuVbedJ8XM,192 Newtown Rd,Virginia Beach,La Quinta Inn Norfolk Virginia Beach,23462,VA,4
AVwdIJ5jkufWRAb52k1c,300 Plaza Dr,Secaucus,Holiday Inn Secaucus Meadowlands,7094,NJ,5
AVwdIJ5jkufWRAb52k1c,300 Plaza Dr,Secaucus,Holiday Inn Secaucus Meadowlands,7094,NJ,5
AVwdIJ5jkufWRAb52k1c,300 Plaza Dr,Secaucus,Holiday Inn Secaucus Meadowlands,7094,NJ,5
AVwdIJ5jkufWRAb52k1c,300 Plaza Dr,Secaucus,Holiday Inn Secaucus Meadowlands,7094,NJ,4
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,4
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,3
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,5
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,4
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,4
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,3
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,3
AVwdmVn6IN2L1WUfxaEp,937 E Gulf Dr,Sanibel,Sanibel Inn,33957,FL,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,3
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,3
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,4
AWE7adN_a4HuVbedNc_m,8844 Columbia 100 Pkwy,Columbia,Sonesta ES Suites Columbia Baltimore,21045,MD,5
